date,year,month,quarter,state_name,state_abbr,cpi_value,source,data_type
2025-04-01,2025,4,Q2,Montana,MT,320.4622325780096,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Montana,MT,320.95515496293984,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Montana,MT,323.9332998211869,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Montana,MT,323.3261971935896,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Nebraska,NE,298.92625035951613,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Nebraska,NE,300.6723908048776,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Nebraska,NE,301.56852952975004,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Nebraska,NE,303.14286487521866,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Nebraska,NE,303.22940923618415,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Nebraska,NE,304.7471245226558,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Nebraska,NE,305.0229367692511,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Nebraska,NE,307.7389188252526,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Nebraska,NE,307.52518454690534,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Nebraska,NE,307.50201403852486,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Nebraska,NE,307.0457545458859,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Nebraska,NE,306.4396770007964,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Nebraska,NE,307.80190212251574,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Nebraska,NE,309.7029898601469,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Nebraska,NE,311.8547796568559,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Nebraska,NE,312.5782135893289,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Nebraska,NE,314.41395241613344,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Nebraska,NE,314.6429192614511,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Nebraska,NE,314.74970743682337,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Nebraska,NE,314.7636236336545,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Nebraska,NE,315.55759842991404,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Nebraska,NE,316.01094554771385,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Nebraska,NE,315.86813803495346,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Nebraska,NE,315.04500650063073,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Nebraska,NE,318.2479639725068,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Nebraska,NE,318.6002288948229,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Nebraska,NE,320.99983912220324,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Nebraska,NE,320.6813235017561,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Nebraska,NE,321.06901810755,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Nebraska,NE,323.1031081841526,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Nebraska,NE,323.34923083509443,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Nevada,NV,299.68151520009206,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Nevada,NV,300.9030473589699,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Nevada,NV,302.5751361862576,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Nevada,NV,303.69861961673104,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Nevada,NV,303.37322686457145,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Nevada,NV,304.6191679928269,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Nevada,NV,306.44522488601194,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Nevada,NV,307.37524407510915,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Nevada,NV,306.69377250297924,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Nevada,NV,307.9102201543855,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Nevada,NV,307.22780864149934,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Nevada,NV,307.09844415187916,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Nevada,NV,308.4325755840513,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Nevada,NV,309.5999021133783,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Nevada,NV,313.28891604420403,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Nevada,NV,314.24895053502985,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Nevada,NV,314.09343212232847,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Nevada,NV,315.5379228874563,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Nevada,NV,315.28968136933435,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Nevada,NV,315.18639582120693,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Nevada,NV,316.8361245230917,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Nevada,NV,315.1694836431012,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Nevada,NV,315.277554631966,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Nevada,NV,315.60390356968503,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Nevada,NV,317.6710859966886,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Nevada,NV,318.9773840179082,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Nevada,NV,319.2923831481508,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Nevada,NV,321.32563203476184,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Nevada,NV,322.3654571951305,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Nevada,NV,322.445170185241,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Nevada,NV,323.0254068850946,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,New Hampshire,NH,299.0725938145338,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,New Hampshire,NH,300.98438550654737,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,New Hampshire,NH,301.8814103487451,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,New Hampshire,NH,302.37642546866016,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,New Hampshire,NH,303.9070924113054,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,New Hampshire,NH,304.986018617615,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,New Hampshire,NH,305.8900514635194,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,New Hampshire,NH,307.04818158334047,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,New Hampshire,NH,307.31142761028434,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,New Hampshire,NH,307.5381984273814,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,New Hampshire,NH,307.1903526229646,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,New Hampshire,NH,306.6249086693471,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,New Hampshire,NH,307.60617860491675,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,New Hampshire,NH,309.681501585683,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,New Hampshire,NH,312.4099793028431,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,New Hampshire,NH,313.8561962553137,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,New Hampshire,NH,313.3366530798185,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,New Hampshire,NH,315.17533358447935,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,New Hampshire,NH,314.56376595995766,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,New Hampshire,NH,314.74770448303696,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,New Hampshire,NH,315.74026039355704,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,New Hampshire,NH,314.6193685646544,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,New Hampshire,NH,315.0643971079919,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,New Hampshire,NH,315.3815952535553,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,New Hampshire,NH,316.85801314754167,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,New Hampshire,NH,319.32356625899257,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,New Hampshire,NH,320.2729352770366,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,New Hampshire,NH,320.4871763210081,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,New Hampshire,NH,321.46875214743335,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,New Hampshire,NH,322.4235684950651,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,New Hampshire,NH,322.90798201344535,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,New Jersey,NJ,299.2681047465906,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,New Jersey,NJ,300.3259980132391,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,New Jersey,NJ,301.55537253597686,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,New Jersey,NJ,302.8989642862966,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,New Jersey,NJ,304.75765973354754,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,New Jersey,NJ,305.60903778436534,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,New Jersey,NJ,305.7865787506921,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,New Jersey,NJ,306.88270823657285,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,New Jersey,NJ,307.8358160330839,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,New Jersey,NJ,307.45265573931215,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,New Jersey,NJ,306.86761321656775,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,New Jersey,NJ,307.00027150647446,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,New Jersey,NJ,308.2789057579128,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,New Jersey,NJ,309.1914787511789,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,New Jersey,NJ,312.2344179340361,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,New Jersey,NJ,313.3757573781202,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,New Jersey,NJ,314.2716466996356,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,New Jersey,NJ,314.25993012681755,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,New Jersey,NJ,313.9051033382085,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,New Jersey,NJ,314.55369999711843,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,New Jersey,NJ,314.55248437467156,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,New Jersey,NJ,315.5387822821273,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,New Jersey,NJ,315.2458210601187,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,New Jersey,NJ,315.31410029661447,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,New Jersey,NJ,317.41811404764144,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,New Jersey,NJ,318.15646972451236,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,New Jersey,NJ,319.8477977858651,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,New Jersey,NJ,321.9454275630117,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,New Jersey,NJ,321.9033254401646,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,New Jersey,NJ,322.3967455219083,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,New Jersey,NJ,323.35147048621053,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,New Mexico,NM,297.91115060948835,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,New Mexico,NM,300.4906684410445,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,New Mexico,NM,301.70793554426695,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,New Mexico,NM,302.9300294915159,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,New Mexico,NM,304.4533533776487,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,New Mexico,NM,304.43877303276696,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,New Mexico,NM,306.1310066788784,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,New Mexico,NM,306.88658380212354,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,New Mexico,NM,307.7692936880923,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,New Mexico,NM,307.126771188295,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,New Mexico,NM,307.95804553023993,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,New Mexico,NM,306.5571721302313,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,New Mexico,NM,308.2303696044574,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,New Mexico,NM,311.0655324139278,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,New Mexico,NM,312.2640431137429,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,New Mexico,NM,313.77252959842,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,New Mexico,NM,313.55747023206857,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,New Mexico,NM,313.0457049415113,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,New Mexico,NM,314.5550259303841,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,New Mexico,NM,314.9412856370822,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,New Mexico,NM,314.76649423572144,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,New Mexico,NM,315.5682877082283,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,New Mexico,NM,315.72060003969904,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,New Mexico,NM,315.72621760070183,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,New Mexico,NM,318.7704630523445,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,New Mexico,NM,318.36218877117994,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,New Mexico,NM,319.981418541498,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,New Mexico,NM,320.44252853250964,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,New Mexico,NM,320.76781296958626,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,New Mexico,NM,323.46992743398766,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,New Mexico,NM,323.2033266506091,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,New York,NY,318.151,BLS_API,Direct
2023-02-01,2023,2,Q1,New York,NY,319.295,BLS_API,Direct
2023-03-01,2023,3,Q1,New York,NY,319.038,BLS_API,Direct
2023-04-01,2023,4,Q2,New York,NY,319.211,BLS_API,Direct
2023-05-01,2023,5,Q2,New York,NY,320.002,BLS_API,Direct
2023-06-01,2023,6,Q2,New York,NY,321.29,BLS_API,Direct
2023-07-01,2023,7,Q3,New York,NY,322.496,BLS_API,Direct
2023-08-01,2023,8,Q3,New York,NY,324.38,BLS_API,Direct
2023-09-01,2023,9,Q3,New York,NY,325.613,BLS_API,Direct
2023-10-01,2023,10,Q4,New York,NY,325.288,BLS_API,Direct
2023-11-01,2023,11,Q4,New York,NY,324.52,BLS_API,Direct
2023-12-01,2023,12,Q4,New York,NY,324.691,BLS_API,Direct
2024-01-01,2024,1,Q1,New York,NY,328.006,BLS_API,Direct
2024-02-01,2024,2,Q1,New York,NY,328.606,BLS_API,Direct
2024-03-01,2024,3,Q1,New York,NY,329.829,BLS_API,Direct
2024-04-01,2024,4,Q2,New York,NY,331.27,BLS_API,Direct
2024-05-01,2024,5,Q2,New York,NY,332.633,BLS_API,Direct
2024-06-01,2024,6,Q2,New York,NY,334.782,BLS_API,Direct
2024-07-01,2024,7,Q3,New York,NY,335.642,BLS_API,Direct
2024-08-01,2024,8,Q3,New York,NY,336.534,BLS_API,Direct
2024-09-01,2024,9,Q3,New York,NY,337.889,BLS_API,Direct
2024-10-01,2024,10,Q4,New York,NY,338.166,BLS_API,Direct
2024-11-01,2024,11,Q4,New York,NY,338.535,BLS_API,Direct
2024-12-01,2024,12,Q4,New York,NY,338.61,BLS_API,Direct
2025-01-01,2025,1,Q1,New York,NY,341.144,BLS_API,Direct
2025-02-01,2025,2,Q1,New York,NY,342.333,BLS_API,Direct
2025-03-01,2025,3,Q1,New York,NY,342.508,BLS_API,Direct
2025-04-01,2025,4,Q2,New York,NY,344.047,BLS_API,Direct
2025-05-01,2025,5,Q2,New York,NY,343.886,BLS_API,Direct
2025-06-01,2025,6,Q2,New York,NY,346.332,BLS_API,Direct
2025-07-01,2025,7,Q3,New York,NY,346.385,BLS_API,Direct
2023-01-01,2023,1,Q1,North Carolina,NC,298.54358114527633,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,North Carolina,NC,301.1721461104509,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,North Carolina,NC,302.06729256747934,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,North Carolina,NC,303.3065869135389,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,North Carolina,NC,304.3648170173529,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,North Carolina,NC,305.5367069074763,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,North Carolina,NC,305.0614451176214,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,North Carolina,NC,306.84653963016206,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,North Carolina,NC,307.9109368056359,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,North Carolina,NC,308.38824888380464,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,North Carolina,NC,306.64854746822124,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,North Carolina,NC,305.935135559761,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,North Carolina,NC,308.80139907594634,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,North Carolina,NC,309.09345918606937,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,North Carolina,NC,312.40239422955887,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,North Carolina,NC,312.8767018836734,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,North Carolina,NC,313.24749536089644,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,North Carolina,NC,314.53053383042806,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,North Carolina,NC,314.9502542844787,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,North Carolina,NC,314.6626464757162,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,North Carolina,NC,315.5349414906191,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,North Carolina,NC,315.3561781893084,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,North Carolina,NC,315.4319452773312,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,North Carolina,NC,315.43320091192516,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,North Carolina,NC,317.5277819127232,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,North Carolina,NC,318.79585219621026,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,North Carolina,NC,320.16075940478316,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,North Carolina,NC,321.0711451883556,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,North Carolina,NC,321.82679911482694,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,North Carolina,NC,322.2137680194537,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,North Carolina,NC,323.26770377485366,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,North Dakota,ND,298.9614703729729,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,North Dakota,ND,300.890031572875,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,North Dakota,ND,302.48450387785556,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,North Dakota,ND,303.3964289252434,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,North Dakota,ND,304.1412669973378,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,North Dakota,ND,304.822016101113,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,North Dakota,ND,306.974759234269,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,North Dakota,ND,307.0313989419356,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,North Dakota,ND,307.2767339023055,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,North Dakota,ND,308.1479194746028,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,North Dakota,ND,306.93671135920056,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,North Dakota,ND,305.9200732487791,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,North Dakota,ND,307.98824833011366,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,North Dakota,ND,310.17484913259096,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,North Dakota,ND,312.140002209087,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,North Dakota,ND,313.6345879819548,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,North Dakota,ND,313.807655365779,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,North Dakota,ND,314.21059966710664,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,North Dakota,ND,315.62718417712233,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,North Dakota,ND,314.656238107774,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,North Dakota,ND,315.1420125255266,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,North Dakota,ND,316.23940303513024,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,North Dakota,ND,315.69435768730546,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,North Dakota,ND,315.33044201965964,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,North Dakota,ND,317.45840075600415,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,North Dakota,ND,318.92584029153005,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,North Dakota,ND,319.51416316874383,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,North Dakota,ND,320.7257109208686,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,North Dakota,ND,321.8270256275077,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,North Dakota,ND,321.56704370981754,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,North Dakota,ND,322.7014416316732,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Ohio,OH,300.28689233137953,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Ohio,OH,300.5601149210436,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Ohio,OH,301.36582422023207,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Ohio,OH,302.3270177700087,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Ohio,OH,304.32319262762934,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Ohio,OH,304.71450838255765,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Ohio,OH,305.2097579234133,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Ohio,OH,306.3934482198954,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Ohio,OH,307.83760474956875,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Ohio,OH,307.8238236205853,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Ohio,OH,306.55215337214617,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Ohio,OH,306.6206569989803,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Ohio,OH,307.738243252067,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Ohio,OH,309.73863924843204,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Ohio,OH,311.9373351062588,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Ohio,OH,312.9242669839642,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Ohio,OH,313.6617492256183,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Ohio,OH,314.2349565212688,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Ohio,OH,314.483313114069,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Ohio,OH,314.18694965211944,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Ohio,OH,315.30424263643823,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Ohio,OH,315.7685608740395,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Ohio,OH,315.3553048609704,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Ohio,OH,315.3365395202472,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Ohio,OH,316.7712067937001,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Ohio,OH,318.7056130216655,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Ohio,OH,320.91053307228873,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Ohio,OH,320.38207599851035,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Ohio,OH,321.02867880679105,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Ohio,OH,323.1491696377492,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Ohio,OH,323.06735646921686,National_Estimate_BLS_API,Estimated
