state_name,state_abbr,year,effective_date,minimum_wage,source,raw_wage_text,table_number
Massachusetts,MA,2013,2013-01-01,8.0,DOL_Historical_Table_4,8.00,4
Michigan,MI,2007,2007-01-01,6.95,DOL_Historical_Table_4,6.95(e),4
Michigan,MI,2008,2008-01-01,7.15,DOL_Historical_Table_4,7.15(e),4
Michigan,MI,2009,2009-01-01,7.4,DOL_Historical_Table_4,7.40(e),4
Michigan,MI,2010,2010-01-01,7.4,DOL_Historical_Table_4,7.40(e),4
Michigan,MI,2011,2011-01-01,7.4,DOL_Historical_Table_4,7.40(e),4
Michigan,MI,2012,2012-01-01,7.4,DOL_Historical_Table_4,7.40(e),4
Michigan,MI,2013,2013-01-01,7.4,DOL_Historical_Table_4,7.40(e),4
Minnesota,MN,2007,2007-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2008,2008-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2009,2009-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2010,2010-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2011,2011-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2012,2012-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Minnesota,MN,2013,2013-01-01,5.25,DOL_Historical_Table_4,5.25-6.15(g),4
Missouri,MO,2007,2007-01-01,6.5,DOL_Historical_Table_4,6.50,4
Missouri,MO,2008,2008-01-01,6.65,DOL_Historical_Table_4,6.65,4
Missouri,MO,2009,2009-01-01,7.05,DOL_Historical_Table_4,7.05,4
Missouri,MO,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Missouri,MO,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Missouri,MO,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Missouri,MO,2013,2013-01-01,7.35,DOL_Historical_Table_4,7.35,4
Montana,MT,2007,2007-01-01,4.0,DOL_Historical_Table_4,4.00-6.15(g),4
Montana,MT,2008,2008-01-01,4.0,DOL_Historical_Table_4,4.00-6.25(g),4
Montana,MT,2009,2009-01-01,4.0,DOL_Historical_Table_4,4.00-6.90(g),4
Montana,MT,2010,2010-01-01,4.0,DOL_Historical_Table_4,4.00-7.25(g),4
Montana,MT,2011,2011-01-01,4.0,DOL_Historical_Table_4,4.00-7.35(g),4
Montana,MT,2012,2012-01-01,4.0,DOL_Historical_Table_4,4.00-7.65(g),4
Montana,MT,2013,2013-01-01,4.0,DOL_Historical_Table_4,4.00-7.80(g),4
Nebraska,NE,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15[c],4
Nebraska,NE,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85[c],4
Nebraska,NE,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55[c],4
Nebraska,NE,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Nebraska,NE,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Nebraska,NE,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Nebraska,NE,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Nevada,NV,2007,2007-01-01,6.15,DOL_Historical_Table_4,6.15,4
Nevada,NV,2008,2008-01-01,6.33,DOL_Historical_Table_4,6.33,4
Nevada,NV,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55-6.85,4
Nevada,NV,2010,2010-01-01,6.55,DOL_Historical_Table_4,6.55-7.55,4
Nevada,NV,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25-8.25,4
Nevada,NV,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25-8.25,4
Nevada,NV,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25-8.25,4
New Hampshire,NH,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
New Hampshire,NH,2008,2008-01-01,6.5,DOL_Historical_Table_4,6.50,4
New Hampshire,NH,2009,2009-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Hampshire,NH,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Hampshire,NH,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Hampshire,NH,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Hampshire,NH,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Jersey,NJ,2007,2007-01-01,7.15,DOL_Historical_Table_4,7.15,4
New Jersey,NJ,2008,2008-01-01,7.15,DOL_Historical_Table_4,7.15,4
New Jersey,NJ,2009,2009-01-01,7.15,DOL_Historical_Table_4,7.15,4
New Jersey,NJ,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Jersey,NJ,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Jersey,NJ,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Jersey,NJ,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
New Mexico,NM,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
New Mexico,NM,2008,2008-01-01,6.5,DOL_Historical_Table_4,6.50,4
New Mexico,NM,2009,2009-01-01,7.5,DOL_Historical_Table_4,7.50,4
New Mexico,NM,2010,2010-01-01,7.5,DOL_Historical_Table_4,7.50,4
New Mexico,NM,2011,2011-01-01,7.5,DOL_Historical_Table_4,7.50,4
New Mexico,NM,2012,2012-01-01,7.5,DOL_Historical_Table_4,7.50,4
New Mexico,NM,2013,2013-01-01,7.5,DOL_Historical_Table_4,7.50,4
New York,NY,2007,2007-01-01,7.15,DOL_Historical_Table_4,7.15,4
New York,NY,2008,2008-01-01,7.15,DOL_Historical_Table_4,7.15,4
New York,NY,2009,2009-01-01,7.15,DOL_Historical_Table_4,7.15,4
New York,NY,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
New York,NY,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
New York,NY,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
New York,NY,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Carolina,NC,2007,2007-01-01,6.15,DOL_Historical_Table_4,6.15,4
North Carolina,NC,2008,2008-01-01,6.15,DOL_Historical_Table_4,6.15,4
North Carolina,NC,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55,4
North Carolina,NC,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Carolina,NC,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Carolina,NC,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Carolina,NC,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Dakota,ND,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
North Dakota,ND,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85,4
North Dakota,ND,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55,4
North Dakota,ND,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Dakota,ND,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Dakota,ND,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
North Dakota,ND,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Ohio,OH,2007,2007-01-01,6.85,DOL_Historical_Table_4,6.85,4
Ohio,OH,2008,2008-01-01,7.0,DOL_Historical_Table_4,7.00,4
Ohio,OH,2009,2009-01-01,7.3,DOL_Historical_Table_4,7.30,4
Ohio,OH,2010,2010-01-01,7.3,DOL_Historical_Table_4,7.30,4
Ohio,OH,2011,2011-01-01,7.4,DOL_Historical_Table_4,7.40,4
Ohio,OH,2012,2012-01-01,7.7,DOL_Historical_Table_4,7.70,4
Ohio,OH,2013,2013-01-01,7.85,DOL_Historical_Table_4,7.85,4
Oklahoma,OK,2007,2007-01-01,2.0,DOL_Historical_Table_4,2.00-5.15(g),4
Oklahoma,OK,2008,2008-01-01,2.0,DOL_Historical_Table_4,2.00-5.85(g),4
Oklahoma,OK,2009,2009-01-01,2.0,DOL_Historical_Table_4,2.00-6.55(g),4
Oklahoma,OK,2010,2010-01-01,2.0,DOL_Historical_Table_4,2.00-7.25(g),4
Oklahoma,OK,2011,2011-01-01,2.0,DOL_Historical_Table_4,2.00-7.25(g),4
Oklahoma,OK,2012,2012-01-01,2.0,DOL_Historical_Table_4,2.00-7.25(g),4
Oklahoma,OK,2013,2013-01-01,2.0,DOL_Historical_Table_4,2.00-7.25(g),4
Oregon,OR,2007,2007-01-01,7.8,DOL_Historical_Table_4,7.80,4
Oregon,OR,2008,2008-01-01,7.95,DOL_Historical_Table_4,7.95,4
Oregon,OR,2009,2009-01-01,8.4,DOL_Historical_Table_4,8.40,4
Oregon,OR,2010,2010-01-01,8.4,DOL_Historical_Table_4,8.40,4
Oregon,OR,2011,2011-01-01,8.5,DOL_Historical_Table_4,8.50,4
Oregon,OR,2012,2012-01-01,8.8,DOL_Historical_Table_4,8.80,4
Oregon,OR,2013,2013-01-01,8.95,DOL_Historical_Table_4,8.95,4
Pennsylvania,PA,2007,2007-01-01,6.25,DOL_Historical_Table_4,6.25,4
Pennsylvania,PA,2008,2008-01-01,7.15,DOL_Historical_Table_4,7.15,4
Pennsylvania,PA,2009,2009-01-01,7.15,DOL_Historical_Table_4,7.15,4
Pennsylvania,PA,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Pennsylvania,PA,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Pennsylvania,PA,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Pennsylvania,PA,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Rhode Island,RI,2007,2007-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2008,2008-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2009,2009-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2010,2010-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2011,2011-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2012,2012-01-01,7.4,DOL_Historical_Table_4,7.40,4
Rhode Island,RI,2013,2013-01-01,7.75,DOL_Historical_Table_4,7.75,4
South Dakota,SD,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
South Dakota,SD,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85,4
South Dakota,SD,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55,4
South Dakota,SD,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
South Dakota,SD,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
South Dakota,SD,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
South Dakota,SD,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Texas,TX,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
Texas,TX,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85,4
Texas,TX,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55,4
Texas,TX,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Texas,TX,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Texas,TX,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Texas,TX,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Utah,UT,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
Utah,UT,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85,4
Utah,UT,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55,4
Utah,UT,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Utah,UT,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Utah,UT,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Utah,UT,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Vermont,VT,2007,2007-01-01,7.53,DOL_Historical_Table_4,7.53(e),4
Vermont,VT,2008,2008-01-01,7.68,DOL_Historical_Table_4,7.68(e),4
Vermont,VT,2009,2009-01-01,8.06,DOL_Historical_Table_4,8.06(e),4
Vermont,VT,2010,2010-01-01,8.06,DOL_Historical_Table_4,8.06(e),4
Vermont,VT,2011,2011-01-01,8.15,DOL_Historical_Table_4,8.15(e),4
Vermont,VT,2012,2012-01-01,8.46,DOL_Historical_Table_4,8.46(e),4
Vermont,VT,2013,2013-01-01,8.6,DOL_Historical_Table_4,8.60(e),4
Virginia,VA,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15[c],4
Virginia,VA,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85[c],4
Virginia,VA,2009,2009-01-01,6.55,DOL_Historical_Table_4,6.55[c],4
Virginia,VA,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Virginia,VA,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Virginia,VA,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Virginia,VA,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25[c],4
Washington,WA,2007,2007-01-01,7.93,DOL_Historical_Table_4,7.93,4
Washington,WA,2008,2008-01-01,8.07,DOL_Historical_Table_4,8.07,4
Washington,WA,2009,2009-01-01,8.55,DOL_Historical_Table_4,8.55,4
Washington,WA,2010,2010-01-01,8.55,DOL_Historical_Table_4,8.55,4
Washington,WA,2011,2011-01-01,8.67,DOL_Historical_Table_4,8.67,4
Washington,WA,2012,2012-01-01,9.04,DOL_Historical_Table_4,9.04,4
Washington,WA,2013,2013-01-01,9.19,DOL_Historical_Table_4,9.19,4
West Virginia,WV,2007,2007-01-01,5.85,DOL_Historical_Table_4,5.85,4
West Virginia,WV,2008,2008-01-01,6.55,DOL_Historical_Table_4,6.55,4
West Virginia,WV,2009,2009-01-01,7.25,DOL_Historical_Table_4,7.25,4
West Virginia,WV,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
West Virginia,WV,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
West Virginia,WV,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
West Virginia,WV,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Wisconsin,WI,2007,2007-01-01,6.5,DOL_Historical_Table_4,6.50,4
Wisconsin,WI,2008,2008-01-01,6.5,DOL_Historical_Table_4,6.50,4
Wisconsin,WI,2009,2009-01-01,6.5,DOL_Historical_Table_4,6.50,4
Wisconsin,WI,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Wisconsin,WI,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Wisconsin,WI,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Wisconsin,WI,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Wyoming,WY,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2008,2008-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2009,2009-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2010,2010-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2011,2011-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2012,2012-01-01,5.15,DOL_Historical_Table_4,5.15,4
Wyoming,WY,2013,2013-01-01,5.15,DOL_Historical_Table_4,5.15,4
District of Columbia,DC,2007,2007-01-01,7.0,DOL_Historical_Table_4,7.00,4
District of Columbia,DC,2008,2008-01-01,7.0,DOL_Historical_Table_4,7.00,4
District of Columbia,DC,2009,2009-01-01,7.55,DOL_Historical_Table_4,7.55,4
District of Columbia,DC,2010,2010-01-01,8.25,DOL_Historical_Table_4,8.25,4
District of Columbia,DC,2011,2011-01-01,8.25,DOL_Historical_Table_4,8.25,4
District of Columbia,DC,2012,2012-01-01,8.25,DOL_Historical_Table_4,8.25,4
District of Columbia,DC,2013,2013-01-01,8.25,DOL_Historical_Table_4,8.25,4
Guam,,2007,2007-01-01,5.15,DOL_Historical_Table_4,5.15,4
Guam,,2008,2008-01-01,5.85,DOL_Historical_Table_4,5.85,4
Guam,,2009,2009-01-01,5.85,DOL_Historical_Table_4,5.85,4
Guam,,2010,2010-01-01,7.25,DOL_Historical_Table_4,7.25,4
Guam,,2011,2011-01-01,7.25,DOL_Historical_Table_4,7.25,4
Guam,,2012,2012-01-01,7.25,DOL_Historical_Table_4,7.25,4
Guam,,2013,2013-01-01,7.25,DOL_Historical_Table_4,7.25,4
Puerto Rico,,2007,2007-01-01,3.61,DOL_Historical_Table_4,3.61-5.15(i),4
Puerto Rico,,2008,2008-01-01,3.61,DOL_Historical_Table_4,3.61-5.15(i),4
Puerto Rico,,2009,2009-01-01,4.1,DOL_Historical_Table_4,4.10(i),4
Puerto Rico,,2010,2010-01-01,5.08,DOL_Historical_Table_4,5.08 – 7.25 (i2),4
Puerto Rico,,2011,2011-01-01,5.08,DOL_Historical_Table_4,5.08 – 7.25 (i2),4
Puerto Rico,,2012,2012-01-01,5.08,DOL_Historical_Table_4,5.08 – 7.25 (i2),4
Puerto Rico,,2013,2013-01-01,5.08,DOL_Historical_Table_4,5.08 – 7.25 (i2),4
U.S. Virgin Islands,,2007,2007-01-01,4.3,DOL_Historical_Table_4,"4.30-6.15(g,j)",4
U.S. Virgin Islands,,2008,2008-01-01,4.3,DOL_Historical_Table_4,4.30-6.15(j),4
U.S. Virgin Islands,,2009,2009-01-01,4.3,DOL_Historical_Table_4,4.30-6.15(j),4
U.S. Virgin Islands,,2010,2010-01-01,4.3,DOL_Historical_Table_4,4.30-7.25(j),4
U.S. Virgin Islands,,2011,2011-01-01,4.3,DOL_Historical_Table_4,4.30-7.25(j),4
U.S. Virgin Islands,,2012,2012-01-01,4.3,DOL_Historical_Table_4,4.30-7.25(j),4
U.S. Virgin Islands,,2013,2013-01-01,4.3,DOL_Historical_Table_4,4.30-7.25(j),4
Federal,,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Federal,,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Federal,,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Federal,,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Federal,,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Federal,,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Alaska,AK,2014,2014-01-01,7.75,DOL_Historical_Table_5,7.75,5
Alaska,AK,2015,2015-01-01,8.75,DOL_Historical_Table_5,8.75,5
Alaska,AK,2016,2016-01-01,9.75,DOL_Historical_Table_5,9.75,5
Alaska,AK,2017,2017-01-01,9.8,DOL_Historical_Table_5,9.80,5
Alaska,AK,2018,2018-01-01,9.84,DOL_Historical_Table_5,9.84,5
Alaska,AK,2019,2019-01-01,10.19,DOL_Historical_Table_5,10.19,5
Arizona,AZ,2014,2014-01-01,7.9,DOL_Historical_Table_5,7.90,5
Arizona,AZ,2015,2015-01-01,8.05,DOL_Historical_Table_5,8.05,5
Arizona,AZ,2016,2016-01-01,8.05,DOL_Historical_Table_5,8.05,5
Arizona,AZ,2017,2017-01-01,10.0,DOL_Historical_Table_5,10.00,5
Arizona,AZ,2018,2018-01-01,10.5,DOL_Historical_Table_5,10.50,5
Arizona,AZ,2019,2019-01-01,12.0,DOL_Historical_Table_5,12.00,5
Arkansas,AR,2014,2014-01-01,6.25,DOL_Historical_Table_5,6.25[c],5
Arkansas,AR,2015,2015-01-01,7.5,DOL_Historical_Table_5,7.50[c],5
Arkansas,AR,2016,2016-01-01,8.0,DOL_Historical_Table_5,8.00[c],5
Arkansas,AR,2017,2017-01-01,8.5,DOL_Historical_Table_5,8.50[c],5
Arkansas,AR,2018,2018-01-01,8.5,DOL_Historical_Table_5,8.50[c],5
Arkansas,AR,2019,2019-01-01,9.25,DOL_Historical_Table_5,9.25[c],5
California,CA,2014,2014-01-01,9.0,DOL_Historical_Table_5,9.00,5
California,CA,2015,2015-01-01,9.0,DOL_Historical_Table_5,9.00,5
California,CA,2016,2016-01-01,10.0,DOL_Historical_Table_5,10.00,5
California,CA,2017,2017-01-01,10.0,DOL_Historical_Table_5,10.00,5
California,CA,2018,2018-01-01,11.0,DOL_Historical_Table_5,11.00,5
California,CA,2019,2019-01-01,12.0,DOL_Historical_Table_5,12.00,5
Colorado,CO,2014,2014-01-01,8.0,DOL_Historical_Table_5,8.00,5
Colorado,CO,2015,2015-01-01,8.23,DOL_Historical_Table_5,8.23,5
Colorado,CO,2016,2016-01-01,8.31,DOL_Historical_Table_5,8.31,5
Colorado,CO,2017,2017-01-01,9.3,DOL_Historical_Table_5,9.30,5
Colorado,CO,2018,2018-01-01,10.2,DOL_Historical_Table_5,10.20,5
Colorado,CO,2019,2019-01-01,12.0,DOL_Historical_Table_5,12.00,5
Connecticut,CT,2014,2014-01-01,8.7,DOL_Historical_Table_5,8.70,5
Connecticut,CT,2015,2015-01-01,9.15,DOL_Historical_Table_5,9.15,5
Connecticut,CT,2016,2016-01-01,9.6,DOL_Historical_Table_5,9.60,5
Connecticut,CT,2017,2017-01-01,10.1,DOL_Historical_Table_5,10.10,5
Connecticut,CT,2018,2018-01-01,10.1,DOL_Historical_Table_5,10.10,5
Connecticut,CT,2019,2019-01-01,11.0,DOL_Historical_Table_5,11.00,5
Delaware,DE,2014,2014-01-01,7.75,DOL_Historical_Table_5,7.75,5
Delaware,DE,2015,2015-01-01,8.25,DOL_Historical_Table_5,8.25,5
Delaware,DE,2016,2016-01-01,8.25,DOL_Historical_Table_5,8.25,5
Delaware,DE,2017,2017-01-01,8.25,DOL_Historical_Table_5,8.25,5
Delaware,DE,2018,2018-01-01,8.25,DOL_Historical_Table_5,8.25,5
Delaware,DE,2019,2019-01-01,9.25,DOL_Historical_Table_5,9.25,5
Florida,FL,2014,2014-01-01,7.93,DOL_Historical_Table_5,7.93,5
Florida,FL,2015,2015-01-01,8.05,DOL_Historical_Table_5,8.05,5
Florida,FL,2016,2016-01-01,8.05,DOL_Historical_Table_5,8.05,5
Florida,FL,2017,2017-01-01,8.1,DOL_Historical_Table_5,8.10,5
Florida,FL,2018,2018-01-01,8.25,DOL_Historical_Table_5,8.25,5
Florida,FL,2019,2019-01-01,8.56,DOL_Historical_Table_5,8.56,5
Georgia,GA,2014,2014-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Georgia,GA,2015,2015-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Georgia,GA,2016,2016-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Georgia,GA,2017,2017-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Georgia,GA,2018,2018-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Georgia,GA,2019,2019-01-01,5.15,DOL_Historical_Table_5,5.15(d),5
Hawaii,HI,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Hawaii,HI,2015,2015-01-01,7.75,DOL_Historical_Table_5,7.75,5
Hawaii,HI,2016,2016-01-01,8.5,DOL_Historical_Table_5,8.50,5
Hawaii,HI,2017,2017-01-01,9.25,DOL_Historical_Table_5,9.25,5
Hawaii,HI,2018,2018-01-01,10.1,DOL_Historical_Table_5,10.10,5
Hawaii,HI,2019,2019-01-01,10.1,DOL_Historical_Table_5,10.10,5
Idaho,ID,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Idaho,ID,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Idaho,ID,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Idaho,ID,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Idaho,ID,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Idaho,ID,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Illinois,IL,2014,2014-01-01,8.25,DOL_Historical_Table_5,8.25[c],5
Illinois,IL,2015,2015-01-01,8.25,DOL_Historical_Table_5,8.25[c],5
Illinois,IL,2016,2016-01-01,8.25,DOL_Historical_Table_5,8.25[c],5
Illinois,IL,2017,2017-01-01,8.25,DOL_Historical_Table_5,8.25[c],5
Illinois,IL,2018,2018-01-01,8.25,DOL_Historical_Table_5,8.25[c],5
Illinois,IL,2019,2019-01-01,9.25,DOL_Historical_Table_5,9.25[c],5
Indiana,IN,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Indiana,IN,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Indiana,IN,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Indiana,IN,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Indiana,IN,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Indiana,IN,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25(e),5
Iowa,IA,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Iowa,IA,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Iowa,IA,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Iowa,IA,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Iowa,IA,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Iowa,IA,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kansas,KS,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Kentucky,KY,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Maine,ME,2014,2014-01-01,7.5,DOL_Historical_Table_5,7.50,5
Maine,ME,2015,2015-01-01,7.5,DOL_Historical_Table_5,7.50,5
Maine,ME,2016,2016-01-01,7.5,DOL_Historical_Table_5,7.50,5
Maine,ME,2017,2017-01-01,9.0,DOL_Historical_Table_5,9.00,5
Maine,ME,2018,2018-01-01,10.0,DOL_Historical_Table_5,10.00,5
Maine,ME,2019,2019-01-01,12.0,DOL_Historical_Table_5,12.00,5
Maryland,MD,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Maryland,MD,2015,2015-01-01,8.25,DOL_Historical_Table_5,8.25,5
Maryland,MD,2016,2016-01-01,8.75,DOL_Historical_Table_5,8.75,5
Maryland,MD,2017,2017-01-01,8.75,DOL_Historical_Table_5,8.75,5
Maryland,MD,2018,2018-01-01,10.1,DOL_Historical_Table_5,10.10,5
Maryland,MD,2019,2019-01-01,11.0,DOL_Historical_Table_5,11.00,5
Massachusetts,MA,2014,2014-01-01,8.0,DOL_Historical_Table_5,8.00,5
Massachusetts,MA,2015,2015-01-01,9.0,DOL_Historical_Table_5,9.00,5
Massachusetts,MA,2016,2016-01-01,10.0,DOL_Historical_Table_5,10.00,5
